year,week,injury_type,game_status
2017,7,Knee,Out
2017,7,Shoulder,Questionable
2017,7,Shin,Out
2017,7,Knee,Questionable
2017,7,Ankle,Questionable
2017,7,Ankle,Questionable
2017,7,Foot,Out
2017,7,Concussion,Questionable
2017,7,Ankle,Questionable
2017,7,Calf,Questionable
2017,7,Hamstring,Questionable
2017,7,Knee,Questionable
2017,7,Hamstring,Doubtful
2017,7,Back,Out
2017,7,Shoulder,Questionable
2017,7,Shoulder,Questionable
2017,7,Ankle,Questionable
2017,7,Back,Out
2017,7,Calf,Out
2017,7,Groin,Questionable
2017,7,Neck,Out
2017,7,Heel,Questionable
2017,7,Knee,Out
2017,7,Knee,Questionable
2017,7,Groin,Doubtful
2017,7,Ankle,Questionable
2017,7,Ankle,Questionable
2017,7,Hamstring,Questionable
2017,7,Knee,Questionable
2017,7,Ankle,Questionable
2017,7,Hamstring,Questionable
2017,7,Concussion,Out
2017,7,Shoulder,Out
2017,7,Shoulder,Questionable
2017,7,Hip,Questionable
2017,7,Hip,Questionable
2017,7,Shoulder,Questionable
2017,7,Hamstring,Out
2017,7,Hamstring,Out
2017,7,Abdomen,Questionable
2017,7,Hamstring,Questionable
2017,7,Calf,Questionable
2017,7,Knee,Questionable
2017,7,Concussion,Out
2017,7,Hamstring,Questionable
2017,7,Shoulder,Questionable
2017,7,Ankle,Questionable
2017,7,Knee,Questionable
2017,7,Rib,Out
2017,7,Core,Out
2017,7,Knee,Questionable
2017,8,Knee,Out
2017,8,Concussion,Out
2017,8,Shoulder,Doubtful
2017,8,Ankle,Questionable
2017,8,Back,Questionable
2017,8,Shoulder,Questionable
2017,8,Thigh,Doubtful
2017,8,Knee,Questionable
2017,8,Concussion,Questionable
2017,8,Knee,Questionable
2017,8,Achilles,Questionable
2017,8,Knee,Questionable
2017,8,Concussion,Questionable
2017,8,Knee,Questionable
2017,8,Ankle,Questionable
2017,8,Calf,Out
2017,8,Ankle,Out
2017,8,Thigh,Doubtful
2017,8,Knee,Out
2017,8,Hamstring,Out
2017,8,Thumb,Out
2017,8,Ankle,Questionable
2017,8,Knee,Questionable
2017,8,Hamstring,Questionable
2017,8,Knee,Questionable
2017,8,Ankle,Questionable
2017,8,Knee,Questionable
2017,8,Neck,Out
2017,8,Concussion,Questionable
2017,8,Concussion,Out
2017,8,Ankle,Out
2017,8,Hamstring,Questionable
2017,8,Hand,Questionable
2017,8,Hamstring,Doubtful
2017,8,Hamstring,Doubtful
2017,8,Ankle,Doubtful
2017,8,Groin,Doubtful
2017,8,Knee,Out
2017,8,Concussion,Out
2017,8,Knee,Out
2017,8,Elbow,Out
2017,8,Neck,Questionable
2017,8,Concussion,Out
2017,8,Ankle,Doubtful
2017,8,Groin,Doubtful
2017,8,Toe,Questionable
2017,8,Hamstring,Out
2017,8,Groin,Out
2017,8,Foot,Questionable
2017,8,Groin,Questionable
2017,8,Knee,Questionable
2017,8,Ankle,Questionable
2017,8,Shoulder,Questionable
2017,8,Ankle,Questionable
2017,8,Calf,Out
2017,8,Hand,Questionable
2017,8,Knee,Questionable
2017,8,Ankle,Out
2017,8,Hamstring,Out
2017,8,Ankle,Out
2017,8,Shoulder,Questionable
2017,8,Knee,Questionable
2017,8,Calf,Out
2017,8,Hamstring,Out
2017,8,Knee,Out
2017,8,Hand,Questionable
2017,8,Back,Questionable
2017,8,Shoulder,Questionable
2017,8,Ankle,Questionable
2017,8,Hamstring,Questionable
2017,8,Knee,Questionable
2017,8,Shoulder,Out
2017,8,Concussion,Out
2017,8,Neck,Out
2017,8,Knee,Questionable
2017,8,Knee,Questionable
2017,8,Foot,Doubtful
2017,8,Foot,Questionable
2017,8,Back,Questionable
2017,8,Groin,Questionable
2017,8,Rib,Out
2017,8,Ankle,Questionable
2017,8,Ankle,Questionable
2017,8,Foot,Out
2017,8,Knee,Questionable
2017,8,Hip,Questionable
2017,8,Knee,Out
2017,8,Groin,Questionable
2017,8,Calf,Questionable
2017,8,Hamstring,Questionable
2017,8,Knee,Questionable
2017,8,Knee,Out
2017,8,Knee,Out
2017,8,Knee,Questionable
2017,8,Ankle,Out
2017,8,Ankle,Questionable
2017,8,Concussion,Questionable
2017,8,Chest,Questionable
2017,8,Shoulder,Out
2017,8,Shoulder,Questionable
2017,8,Ankle,Questionable
2017,8,Groin,Out
2017,8,Abdomen,Out
2017,8,Knee,Out
2017,8,Neck,Out
2017,8,Concussion,Out
2017,8,Shoulder,Questionable
2017,8,Foot,Out
2017,8,Shin,Out
2017,8,Knee,Questionable
2017,8,Groin,Doubtful
2017,8,Groin,Questionable
2017,8,Ankle,Questionable
2017,8,Ankle,Questionable
2017,8,Foot,Questionable
2017,8,Ankle,Questionable
2017,8,Achilles,Out
2017,8,Hamstring,Out
2017,8,Knee,Out
2017,8,Back,Out
2017,8,Concussion,Questionable
2017,8,Ankle,Questionable
2017,8,Bicep,Questionable
2017,8,Back,Questionable
2017,8,Calf,Out
2017,8,Quadricep,Out
2017,8,Ankle,Questionable
2017,8,Knee,Out
2017,8,Groin,Questionable
2017,8,Ankle,Doubtful
2017,8,Ankle,Questionable
2017,8,Ankle,Questionable
2017,8,Shoulder,Out
2017,8,Concussion,Out
2017,8,Concussion,Out
2017,8,Shoulder,Questionable
2017,8,Shoulder,Questionable
2017,8,Knee,Questionable
2017,8,Concussion,Questionable
2017,8,Hamstring,Questionable
2017,8,Shoulder,Out
2017,8,Knee,Out
2017,8,Knee,Questionable
2017,8,Hamstring,Questionable
2017,8,Ankle,Questionable
2017,8,Rib,Questionable
2017,8,Core,Out
2017,8,Knee,Questionable
2017,8,Groin,Questionable
2017,8,Knee,Questionable
2017,9,Finger,Questionable
2017,9,Quadricep,Questionable
2017,9,Groin,Questionable
2017,9,Toe,Out
2017,9,Knee,Questionable
2017,9,Back,Questionable
2017,9,Knee,Out
2017,9,Toe,Questionable
2017,9,Shoulder,Out
2017,9,Thigh,Out
2017,9,Concussion,Questionable
2017,9,Shoulder,Questionable
2017,9,Shoulder,Questionable
2017,9,Concussion,Questionable
2017,9,Illness,Questionable
2017,9,Achilles,Questionable
2017,9,Shoulder,Questionable
2017,9,Back,Questionable
2017,9,Concussion,Questionable
2017,9,Calf,Out
2017,9,Ankle,Questionable
2017,9,Thigh,Questionable
2017,9,Knee,Out
2017,9,Hamstring,Out
2017,9,Thumb,Questionable
2017,9,Knee,Questionable
2017,9,Neck,Out
2017,9,Concussion,Out
2017,9,Knee,Questionable
2017,9,Ankle,Questionable
2017,9,Knee,Out
2017,9,Back,Questionable
2017,9,Back,Questionable
2017,9,Elbow,Out
2017,9,Hamstring,Out
2017,9,Groin,Out
2017,9,Concussion,Questionable
2017,9,Thigh,Questionable
2017,9,Foot,Questionable
2017,9,Ankle,Questionable
2017,9,Elbow,Questionable
2017,9,Ankle,Questionable
2017,9,Calf,Out
2017,9,Knee,Questionable
2017,9,Knee,Questionable
2017,9,Hamstring,Doubtful
2017,9,Ankle,Out
2017,9,Shoulder,Doubtful
2017,9,Back,Doubtful
2017,9,Chest,Doubtful
2017,9,Hamstring,Questionable
2017,9,Ankle,Questionable
2017,9,Ankle,Out
2017,9,Hamstring,Out
2017,9,Knee,Out
2017,9,Shin,Questionable
2017,9,Knee,Questionable
2017,9,Ankle,Out
2017,9,Neck,Out
2017,9,Knee,Out
2017,9,Tricep,Questionable
2017,9,Knee,Questionable
2017,9,Ankle,Questionable
2017,9,Back,Out
2017,9,Knee,Questionable
2017,9,Hamstring,Out
2017,9,Groin,Questionable
2017,9,Hand,Questionable
2017,9,Rib,Questionable
2017,9,Hamstring,Questionable
2017,9,Ankle,Questionable
2017,9,Abdomen,Out
2017,9,Neck,Out
2017,9,Ankle,Questionable
2017,9,Ankle,Out
2017,9,Back,Out
2017,9,Concussion,Out
2017,9,Ankle,Out
2017,9,Knee,Out
2017,9,Hamstring,Doubtful
2017,9,Foot,Questionable
2017,9,Neck,Doubtful
2017,9,Concussion,Out
2017,9,Shoulder,Questionable
2017,9,Foot,Out
2017,9,Shin,Out
2017,9,Ankle,Questionable
2017,9,Knee,Questionable
2017,9,Groin,Questionable
2017,9,Ankle,Questionable
2017,9,Knee,Out
2017,9,Ankle,Questionable
2017,9,Hamstring,Questionable
2017,9,Ankle,Questionable
2017,9,Hamstring,Questionable
2017,9,Rib,Questionable
2017,9,Neck,Out
2017,9,Knee,Out
2017,9,Knee,Out
2017,9,Calf,Out
2017,9,Eye,Out
2017,9,Knee,Out
2017,9,Quadricep,Out
2017,9,Ankle,Questionable
2017,9,Knee,Out
2017,9,Thigh,Questionable
2017,9,Hamstring,Questionable
2017,9,Ankle,Questionable
2017,9,Oblique,Questionable
2017,9,Hamstring,Out
2017,9,Hamstring,Questionable
2017,9,Ankle,Questionable
2017,9,Ankle,Questionable
2017,9,Knee,Questionable
2017,9,Shoulder,Out
2017,9,Rib,Questionable
2017,9,Shoulder,Questionable
2017,9,Ankle,Questionable
2017,9,Toe,Out
2017,9,Ankle,Questionable
2017,9,Knee,Questionable
2017,9,Hamstring,Questionable
2017,9,Hand,Out
2017,9,Ankle,Questionable
2017,9,Stinger,Out
2017,9,Knee,Doubtful
2017,9,Shoulder,Questionable
2017,9,Core,Doubtful
2017,9,Concussion,Out
2017,9,Hamstring,Out
2017,9,Knee,Questionable
2017,9,Shoulder,Questionable
2017,9,Knee,Doubtful
2017,10,Groin,Questionable
2017,10,Back,Questionable
2017,10,Knee,Questionable
2017,10,Knee,Out
2017,10,Knee,Questionable
2017,10,Hamstring,Questionable
2017,10,Foot,Out
2017,10,Back,Questionable
2017,10,Ankle,Out
2017,10,Neck,Out
2017,10,Knee,Questionable
2017,10,Ankle,Questionable
2017,10,Finger,Questionable
2017,10,Hamstring,Questionable
2017,10,Hamstring,Questionable
2017,10,Illness,Questionable
2017,10,Calf,Questionable
2017,10,Back,Questionable
2017,10,Ankle,Out
2017,10,Elbow,Out
2017,10,Calf,Out
2017,10,Hamstring,Doubtful
2017,10,Groin,Questionable
2017,10,Hamstring,Questionable
2017,10,Groin,Out
2017,10,Knee,Questionable
2017,10,Foot,Questionable
2017,10,Back,Questionable
2017,10,Knee,Questionable
2017,10,Ankle,Questionable
2017,10,Ankle,Questionable
2017,10,Calf,Questionable
2017,10,Back,Doubtful
2017,10,Knee,Questionable
2017,10,Hamstring,Questionable
2017,10,Concussion,Out
2017,10,Ankle,Out
2017,10,Back,Questionable
2017,10,Knee,Out
2017,10,Groin,Out
2017,10,Chest,Out
2017,10,Ankle,Questionable
2017,10,Ankle,Questionable
2017,10,Hamstring,Out
2017,10,Knee,Out
2017,10,Hamstring,Out
2017,10,Groin,Questionable
2017,10,Neck,Out
2017,10,Knee,Questionable
2017,10,Tricep,Questionable
2017,10,Knee,Questionable
2017,10,Knee,Questionable
2017,10,Knee,Questionable
2017,10,Foot,Questionable
2017,10,Neck,Questionable
2017,10,Knee,Out
2017,10,Hamstring,Doubtful
2017,10,Illness,Doubtful
2017,10,Illness,Questionable
2017,10,Shoulder,Questionable
2017,10,Bicep,Questionable
2017,10,Hamstring,Questionable
2017,10,Knee,Questionable
2017,10,Illness,Questionable
2017,10,Foot,Questionable
2017,10,Hamstring,Questionable
2017,10,Concussion,Out
2017,10,Knee,Out
2017,10,Knee,Questionable
2017,10,Knee,Questionable
2017,10,Shoulder,Questionable
2017,10,Ankle,Out
2017,10,Ankle,Out
2017,10,Concussion,Questionable
2017,10,Shoulder,Out
2017,10,Shoulder,Questionable
2017,10,Groin,Questionable
2017,10,Chest,Questionable
2017,10,Groin,Out
2017,10,Abdomen,Questionable
2017,10,Neck,Questionable
2017,10,Ankle,Doubtful
2017,10,Ankle,Out
2017,10,Quadricep,Out
2017,10,Quadricep,Questionable
2017,10,Quadricep,Out
2017,10,Ankle,Questionable
2017,10,Knee,Questionable
2017,10,Foot,Questionable
2017,10,Knee,Out
2017,10,Hand,Questionable
2017,10,Groin,Questionable
2017,10,Neck,Out
2017,10,Shoulder,Questionable
2017,10,Abdomen,Questionable
2017,10,Back,Out
2017,10,Ankle,Out
2017,10,Knee,Out
2017,10,Calf,Out
2017,10,Rib,Out
2017,10,Knee,Questionable
2017,10,Quadricep,Questionable
2017,10,Ankle,Questionable
2017,10,Knee,Out
2017,10,Groin,Out
2017,10,Groin,Questionable
2017,10,Oblique,Questionable
2017,10,Achilles,Questionable
2017,10,Concussion,Out
2017,10,Hamstring,Doubtful
2017,10,Ankle,Questionable
2017,10,Hamstring,Questionable
2017,10,Neck,Out
2017,10,Shoulder,Questionable
2017,10,Hamstring,Doubtful
2017,10,Shoulder,Questionable
2017,10,Knee,Questionable
2017,10,Knee,Questionable
2017,10,Shoulder,Out
2017,10,Toe,Out
2017,10,Neck,Questionable
2017,10,Ankle,Questionable
2017,10,Ankle,Questionable
2017,10,Hamstring,Questionable
2017,10,Hand,Out
2017,10,Shoulder,Out
2017,10,Stinger,Questionable
2017,10,Knee,Questionable
2017,10,Ankle,Questionable
2017,10,Shoulder,Questionable
2017,10,Core,Questionable
2017,10,Concussion,Questionable
2017,10,Concussion,Questionable
2017,10,Hamstring,Questionable
2017,10,Knee,Questionable
2017,10,Knee,Questionable
2017,11,Back,Questionable
2017,11,Ankle,Out
2017,11,Shoulder,Questionable
2017,11,Knee,Questionable
2017,11,Back,Questionable
2017,11,Ankle,Questionable
2017,11,Concussion,Out
2017,11,Knee,Questionable
2017,11,Toe,Questionable
2017,11,Shoulder,Questionable
2017,11,Thigh,Questionable
2017,11,Achilles,Questionable
2017,11,Concussion,Doubtful
2017,11,Calf,Questionable
2017,11,Thigh,Questionable
2017,11,Knee,Questionable
2017,11,Foot,Out
2017,11,Shin,Questionable
2017,11,Knee,Questionable
2017,11,Ankle,Out
2017,11,Hamstring,Out
2017,11,Knee,Questionable
2017,11,Ankle,Questionable
2017,11,Illness,Questionable
2017,11,Illness,Questionable
2017,11,Calf,Questionable
2017,11,Toe,Questionable
2017,11,Concussion,Out
2017,11,Knee,Questionable
2017,11,Elbow,Out
2017,11,Calf,Out
2017,11,Concussion,Questionable
2017,11,Ankle,Questionable
2017,11,Shoulder,Questionable
2017,11,Groin,Out
2017,11,Foot,Questionable
2017,11,Concussion,Questionable
2017,11,Hamstring,Out
2017,11,Back,Questionable
2017,11,Knee,Questionable
2017,11,Shoulder,Out
2017,11,Knee,Out
2017,11,Knee,Questionable
2017,11,Calf,Questionable
2017,11,Back,Out
2017,11,Knee,Questionable
2017,11,Ankle,Questionable
2017,11,Hip,Out
2017,11,Back,Questionable
2017,11,Knee,Out
2017,11,Groin,Out
2017,11,Chest,Questionable
2017,11,Knee,Out
2017,11,Shoulder,Questionable
2017,11,Rib,Out
2017,11,Back,Questionable
2017,11,Hamstring,Questionable
2017,11,Hamstring,Out
2017,11,Shoulder,Out
2017,11,Rib,Out
2017,11,Knee,Questionable
2017,11,Knee,Questionable
2017,11,Knee,Questionable
2017,11,Knee,Out
2017,11,Hamstring,Questionable
2017,11,Ankle,Questionable
2017,11,Ankle,Out
2017,11,Quadricep,Questionable
2017,11,Knee,Questionable
2017,11,Knee,Out
2017,11,Back,Out
2017,11,Knee,Out
2017,11,Hamstring,Out
2017,11,Foot,Out
2017,11,Quadricep,Questionable
2017,11,Quadricep,Doubtful
2017,11,Neck,Doubtful
2017,11,Concussion,Questionable
2017,11,Knee,Out
2017,11,Hamstring,Questionable
2017,11,Hamstring,Questionable
2017,11,Knee,Questionable
2017,11,Knee,Questionable
2017,11,Back,Questionable
2017,11,Knee,Questionable
2017,11,Foot,Questionable
2017,11,Concussion,Out
2017,11,Back,Questionable
2017,11,Groin,Out
2017,11,Knee,Questionable
2017,11,Illness,Out
2017,11,Shoulder,Questionable
2017,11,Ankle,Questionable
2017,11,Ankle,Out
2017,11,Shoulder,Out
2017,11,Shoulder,Questionable
2017,11,Groin,Questionable
2017,11,Hamstring,Out
2017,11,Ankle,Questionable
2017,11,Groin,Questionable
2017,11,Ankle,Out
2017,11,Ankle,Questionable
2017,11,Quadricep,Questionable
2017,11,Back,Out
2017,11,Groin,Doubtful
2017,11,Foot,Doubtful
2017,11,Ankle,Questionable
2017,11,Knee,Questionable
2017,11,Hip,Questionable
2017,11,Hamstring,Questionable
2017,11,Ankle,Questionable
2017,11,Fibula,Out
2017,11,Back,Questionable
2017,11,Ankle,Questionable
2017,11,Ankle,Questionable
2017,11,Ankle,Questionable
2017,11,Neck,Out
2017,11,Knee,Out
2017,11,Hamstring,Questionable
2017,11,Calf,Out
2017,11,Neck,Out
2017,11,Hamstring,Out
2017,11,Shoulder,Out
2017,11,Achilles,Questionable
2017,11,Illness,Questionable
2017,11,Concussion,Questionable
2017,11,Knee,Questionable
2017,11,Hand,Questionable
2017,11,Knee,Questionable
2017,11,Stinger,Questionable
2017,11,Knee,Out
2017,11,Shoulder,Questionable
2017,11,Core,Questionable
2017,11,Concussion,Questionable
2017,11,Ankle,Out
2017,11,Concussion,Questionable
2017,11,Hamstring,Out
2017,11,Knee,Questionable
2017,11,Knee,Questionable
2017,12,Toe,Out
2017,12,Knee,Questionable
2017,12,Groin,Questionable
2017,12,Ankle,Questionable
2017,12,Knee,Questionable
2017,12,Ankle,Out
2017,12,Knee,Questionable
2017,12,Concussion,Out
2017,12,Hamstring,Out
2017,12,Shoulder,Out
2017,12,Knee,Questionable
2017,12,Ankle,Questionable
2017,12,Achilles,Questionable
2017,12,Concussion,Questionable
2017,12,Ankle,Questionable
2017,12,Calf,Questionable
2017,12,Knee,Questionable
2017,12,Knee,Questionable
2017,12,Foot,Out
2017,12,Knee,Questionable
2017,12,Ankle,Out
2017,12,Ankle,Questionable
2017,12,Hamstring,Out
2017,12,Neck,Questionable
2017,12,Foot,Questionable
2017,12,Illness,Questionable
2017,12,Concussion,Doubtful
2017,12,Knee,Questionable
2017,12,Ankle,Questionable
2017,12,Knee,Questionable
2017,12,Ankle,Doubtful
2017,12,Groin,Questionable
2017,12,Ankle,Questionable
2017,12,Knee,Questionable
2017,12,Hamstring,Doubtful
2017,12,Illness,Questionable
2017,12,Illness,Questionable
2017,12,Calf,Doubtful
2017,12,Knee,Questionable
2017,12,Knee,Questionable
2017,12,Hamstring,Out
2017,12,Hamstring,Out
2017,12,Knee,Out
2017,12,Knee,Doubtful
2017,12,Groin,Questionable
2017,12,Back,Questionable
2017,12,Foot,Questionable
2017,12,Groin,Questionable
2017,12,Hamstring,Out
2017,12,Back,Questionable
2017,12,Ankle,Questionable
2017,12,Knee,Questionable
2017,12,Illness,Questionable
2017,12,Wrist,Questionable
2017,12,Ankle,Questionable
2017,12,Knee,Out
2017,12,Back,Questionable
2017,12,Ankle,Questionable
2017,12,Hip,Out
2017,12,Groin,Questionable
2017,12,Ankle,Doubtful
2017,12,Knee,Out
2017,12,Shoulder,Questionable
2017,12,Back,Questionable
2017,12,Groin,Questionable
2017,12,Ankle,Questionable
2017,12,Rib,Doubtful
2017,12,Hand,Questionable
2017,12,Shoulder,Out
2017,12,Rib,Out
2017,12,Shoulder,Out
2017,12,Hamstring,Out
2017,12,Illness,Questionable
2017,12,Knee,Questionable
2017,12,Shoulder,Out
2017,12,Ankle,Out
2017,12,Quadricep,Questionable
2017,12,Knee,Questionable
2017,12,Hamstring,Questionable
2017,12,Hand,Questionable
2017,12,Knee,Questionable
2017,12,Back,Out
2017,12,Knee,Questionable
2017,12,Concussion,Out
2017,12,Hamstring,Questionable
2017,12,Foot,Questionable
2017,12,Abdomen,Questionable
2017,12,Toe,Questionable
2017,12,Knee,Questionable
2017,12,Quadricep,Questionable
2017,12,Neck,Questionable
2017,12,Knee,Questionable
2017,12,Knee,Out
2017,12,Knee,Questionable
2017,12,Calf,Questionable
2017,12,Thigh,Doubtful
2017,12,Shoulder,Out
2017,12,Quadricep,Questionable
2017,12,Foot,Out
2017,12,Concussion,Out
2017,12,Back,Out
2017,12,Illness,Questionable
2017,12,Illness,Questionable
2017,12,Concussion,Questionable
2017,12,Back,Questionable
2017,12,Groin,Questionable
2017,12,Knee,Questionable
2017,12,Illness,Out
2017,12,Shoulder,Doubtful
2017,12,Ankle,Questionable
2017,12,Ankle,Out
2017,12,Ankle,Questionable
2017,12,Shoulder,Out
2017,12,Groin,Questionable
2017,12,Hamstring,Questionable
2017,12,Abdomen,Out
2017,12,Ankle,Out
2017,12,Neck,Questionable
2017,12,Trapezius,Questionable
2017,12,Toe,Out
2017,12,Ankle,Out
2017,12,Ankle,Questionable
2017,12,Quadricep,Doubtful
2017,12,Back,Out
2017,12,Illness,Questionable
2017,12,Groin,Questionable
2017,12,Shoulder,Questionable
2017,12,Knee,Questionable
2017,12,Foot,Questionable
2017,12,Abdomen,Questionable
2017,12,Foot,Out
2017,12,Concussion,Questionable
2017,12,Ankle,Questionable
2017,12,Knee,Questionable
2017,12,Hip,Questionable
2017,12,Knee,Questionable
2017,12,Back,Questionable
2017,12,Fibula,Out
2017,12,Ankle,Out
2017,12,Ankle,Questionable
2017,12,Hamstring,Out
2017,12,Shoulder,Questionable
2017,12,Thumb,Out
2017,12,Shoulder,Questionable
2017,12,Rib,Questionable
2017,12,Knee,Questionable
2017,12,Shoulder,Out
2017,12,Shoulder,Questionable
2017,12,Ankle,Questionable
2017,12,Neck,Out
2017,12,Groin,Doubtful
2017,12,Ankle,Questionable
2017,12,Concussion,Out
2017,12,Knee,Questionable
2017,12,Neck,Questionable
2017,12,Hamstring,Questionable
2017,12,Hamstring,Questionable
2017,12,Calf,Questionable
2017,12,Concussion,Out
2017,12,Concussion,Out
2017,12,Neck,Questionable
2017,12,Hamstring,Out
2017,12,Shoulder,Out
2017,12,Hamstring,Questionable
2017,12,Knee,Questionable
2017,12,Achilles,Questionable
2017,12,Calf,Questionable
2017,12,Hand,Questionable
2017,12,Knee,Questionable
2017,12,Toe,Out
2017,12,Eye,Questionable
2017,12,Concussion,Out
2017,12,Core,Questionable
2017,12,Finger,Questionable
2017,12,Hamstring,Out
2017,12,Hand,Out
2017,12,Knee,Questionable
2017,12,Ankle,Questionable
2017,12,Knee,Questionable
2017,13,Toe,Out
2017,13,Ankle,Out
2017,13,Knee,Out
2017,13,Ankle,Questionable
2017,13,Back,Questionable
2017,13,Neck,Questionable
2017,13,Ankle,Out
2017,13,Concussion,Out
2017,13,Illness,Questionable
2017,13,Calf,Questionable
2017,13,Shoulder,Out
2017,13,Thigh,Questionable
2017,13,Ankle,Questionable
2017,13,Achilles,Questionable
2017,13,Knee,Questionable
2017,13,Knee,Out
2017,13,Knee,Questionable
2017,13,Ankle,Questionable
2017,13,Foot,Out
2017,13,Illness,Questionable
2017,13,Knee,Questionable
2017,13,Chest,Questionable
2017,13,Ankle,Out
2017,13,Back,Questionable
2017,13,Hamstring,Out
2017,13,Chest,Questionable
2017,13,Hamstring,Questionable
2017,13,Neck,Questionable
2017,13,Shoulder,Questionable
2017,13,Foot,Questionable
2017,13,Illness,Out
2017,13,Foot,Questionable
2017,13,Hamstring,Doubtful
2017,13,Ankle,Questionable
2017,13,Knee,Questionable
2017,13,Ankle,Questionable
2017,13,Knee,Out
2017,13,Illness,Questionable
2017,13,Concussion,Questionable
2017,13,Back,Questionable
2017,13,Hamstring,Out
2017,13,Ankle,Out
2017,13,Hamstring,Out
2017,13,Knee,Out
2017,13,Back,Questionable
2017,13,Foot,Questionable
2017,13,Concussion,Out
2017,13,Groin,Questionable
2017,13,Hamstring,Out
2017,13,Concussion,Questionable
2017,13,Back,Questionable
2017,13,Ankle,Questionable
2017,13,Ankle,Questionable
2017,13,Knee,Questionable
2017,13,Back,Out
2017,13,Ankle,Out
2017,13,Knee,Out
2017,13,Wrist,Questionable
2017,13,Illness,Questionable
2017,13,Neck,Out
2017,13,Neck,Questionable
2017,13,Knee,Out
2017,13,Foot,Questionable
2017,13,Knee,Out
2017,13,Back,Questionable
2017,13,Ankle,Questionable
2017,13,Knee,Questionable
2017,13,Shoulder,Out
2017,13,Groin,Questionable
2017,13,Rib,Out
2017,13,Hand,Questionable
2017,13,Shoulder,Out
2017,13,Rib,Out
2017,13,Foot,Out
2017,13,Hamstring,Out
2017,13,Concussion,Out
2017,13,Hand,Out
2017,13,Groin,Questionable
2017,13,Shoulder,Out
2017,13,Ankle,Out
2017,13,Hamstring,Questionable
2017,13,Quadricep,Questionable
2017,13,Knee,Questionable
2017,13,Concussion,Out
2017,13,Concussion,Out
2017,13,Back,Out
2017,13,Knee,Questionable
2017,13,Ankle,Out
2017,13,Hamstring,Questionable
2017,13,Calf,Questionable
2017,13,Toe,Questionable
2017,13,Back,Questionable
2017,13,Back,Out
2017,13,Forearm,Out
2017,13,Knee,Questionable
2017,13,Knee,Questionable
2017,13,Shoulder,Out
2017,13,Foot,Out
2017,13,Knee,Questionable
2017,13,Foot,Out
2017,13,Concussion,Questionable
2017,13,Abdomen,Out
2017,13,Knee,Questionable
2017,13,Shoulder,Out
2017,13,Hip,Questionable
2017,13,Back,Out
2017,13,Illness,Questionable
2017,13,Ankle,Out
2017,13,Knee,Questionable
2017,13,Rib,Questionable
2017,13,Shoulder,Out
2017,13,Concussion,Questionable
2017,13,Groin,Questionable
2017,13,Hamstring,Questionable
2017,13,Calf,Questionable
2017,13,Ankle,Questionable
2017,13,Thigh,Questionable
2017,13,Concussion,Out
2017,13,Ankle,Questionable
